56.7445,0,0.017804|0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.0348,0.044153,0,0.02099,-3.96521,0.012937,0.012937,0.012937,0.036223,0.036223,9.5e-05;0.346661,0.343538,0,0.01735,-4.38032,0.005,0.005,0.028333,0.028333,0.028333,0.000139;0.799453,0.791,0,0.020231,-4.22949,0.005833,0.005833,0.033055,0.033055,0.033055,0.000192;0.376146,0.377923,0,0.009151,-5.0315,0.002727,0.002727,0.009322,0.015454,0.015454,4.1e-05;0.27253,0.263,0,0.009677,-4.96473,0.002727,0.002727,0.015454,0.015454,0.015454,4.2e-05;0.139769,0.178384,0,0.013398,-4.4163,0.008391,0.008391,0.008391,0.023496,0.023496,4e-05;0.423576,0.417923,0,0.028752,-3.87162,0.008368,0.008368,0.04742,0.04742,0.04742,0.000379;0.213584,0.216923,0,0.018096,-4.34667,0.005454,0.005454,0.009188,0.030909,0.030909,0.000161;0.101953,0.129,0,0.013568,-4.40124,0.008391,0.008391,0.008391,0.023496,0.023496,3.9e-05;0.303615,0.302,0,0.01651,-4.43419,0.004807,0.004807,0.027243,0.027243,0.027243,0.000129;0.258984,0.336692,0,0.006685,-5.12038,0.004166,0.004166,0.004166,0.011666,0.011666,1.2e-05;0.264169,0.264923,0,0.029798,-3.84102,0.008787,0.008787,0.036398,0.049797,0.049797,0.000421;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.453484,0.571769,0,0.015326,-4.283,0.009401,0.009401,0.009401,0.026324,0.026324,5.2e-05;0.246184,0.317153,0,0.021628,-3.93628,0.013568,0.013568,0.013568,0.037991,0.037991,0.000104;0.977115,0.969307,0,0.020797,-4.20156,0.00606,0.00606,0.034343,0.034343,0.034343,0.000202;0.100092,0.129,0,0.022339,-3.90426,0.013947,0.013947,0.013947,0.039052,0.039052,0.000111;0.3483,0.444,0,0.007178,-5.03986,0.004545,0.004545,0.004545,0.012727,0.012727,1.1e-05;0.873376,0.871923,0,0.009333,-5.00921,0.002727,0.002727,0.015454,0.015454,0.015454,4.2e-05;0.27763,0.360538,0,0.008922,-4.8282,0.005555,0.005555,0.005555,0.015104,0.015555,2e-05;0.335184,0.330769,0,0.020976,-4.1927,0.00606,0.00606,0.034343,0.034343,0.034343,0.000206;0.251646,0.250461,0,0.017677,-4.36714,0.005227,0.005227,0.029621,0.029621,0.029621,0.000149;0.20853,0.211923,0,0.027293,-3.93182,0.008141,0.008141,0.019983,0.046132,0.046132,0.000363;0.239053,0.243307,0,0.01675,-4.42489,0.005,0.005,0.011275,0.028333,0.028333,0.000139;0.372838,0.375153,0,0.019032,-4.29457,0.005641,0.005641,0.021267,0.031965,0.031965,0.000175;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.179746,0.181307,0,0.008327,-5.12663,0.0025,0.0025,0.002555,0.014166,0.014166,3.4e-05;0.801538,1.02792,0,0.012741,-4.4651,0.008012,0.008012,0.008012,0.022435,0.022435,3.6e-05;0.03993,0.050461,0,0.021135,-3.95622,0.012878,0.012878,0.012878,0.03606,0.03606,9.3e-05;0.242976,0.313,0,0.01873,-4.07812,0.011858,0.011858,0.011858,0.033205,0.033205,7.7e-05;0.913953,0.920307,0,0.028436,-3.88789,0.008368,0.008368,0.031646,0.04742,0.04742,0.000384;0.512261,0.65323,0,0.006142,-5.19778,0.003846,0.003846,0.003846,0.010769,0.010769,8e-06;0.356669,0.356076,0,0.034139,-3.70227,0.010034,0.010034,0.056864,0.056864,0.056864,0.000547;0.03183,0.032153,0,0.016125,-4.45933,0.004807,0.004807,0.01445,0.027243,0.027243,0.000126;0.383446,0.38,0,0.00851,-5.1006,0.0025,0.0025,0.014166,0.014166,0.014166,3.4e-05;0.95,0.960769,0,0.019635,-4.26377,0.005833,0.005833,0.018756,0.033055,0.033055,0.000187;0.395053,0.508615,0,0.021506,-3.94155,0.013568,0.013568,0.013568,0.037991,0.037991,0.000103;0.278361,0.356384,0,0.006567,-5.12835,0.004166,0.004166,0.004166,0.011666,0.011666,9e-06;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.046592,0.059384,0,0.015079,-4.29792,0.009401,0.009401,0.009401,0.026324,0.026324,5e-05;0.383615,0.383076,0,0.029149,-3.86216,0.00856,0.00856,0.04851,0.04851,0.04851,0.0004;0.157546,0.201076,0,0.021183,-3.95597,0.013247,0.013247,0.013247,0.037094,0.037094,9.8e-05;0.233992,0.299538,0,0.029055,-3.63881,0.018113,0.018113,0.018113,0.050718,0.050718,0.000182;0.649176,0.64223,0,0.016369,-4.44293,0.004807,0.004807,0.027243,0.027243,0.027243,0.000126;0.114869,0.116538,0,0.03652,-3.6385,0.010868,0.010868,0.025804,0.061587,0.061587,0.000645;0.296023,0.295,0,0.019153,-4.28732,0.005641,0.005641,0.031965,0.031965,0.031965,0.000175;0.22583,0.225076,0,0.011329,-4.81546,0.003333,0.003333,0.018888,0.018888,0.018888,6.2e-05;0.261415,0.260769,0,0.009265,-5.01861,0.002727,0.002727,0.015454,0.015454,0.015454,4.2e-05;0.083692,0.086923,0,0.016517,-4.4422,0.005034,0.005034,0.006792,0.028531,0.028531,0.00014;0.313084,0.315615,0,0.016128,-4.46073,0.004807,0.004807,0.013,0.027243,0.027243,0.000127;0.90123,0.896923,0,0.019162,-4.28672,0.005641,0.005641,0.031965,0.031965,0.031965,0.000175;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.710484,0.711615,0,0.018536,-4.31776,0.005454,0.005454,0.027958,0.030909,0.030909,0.000163;0.240053,0.308153,0,0.0061,-5.20161,0.003846,0.003846,0.003846,0.009052,0.010769,8e-06;0.24663,0.313846,0,0.020939,-3.96782,0.012937,0.012937,0.012937,0.036223,0.036223,9.5e-05;0.371038,0.478153,0,0.007138,-5.04554,0.004545,0.004545,0.004545,0.012727,0.012727,1.1e-05;0.597507,0.771769,0,0.020464,-3.99037,0.012937,0.012937,0.012937,0.036223,0.036223,9.2e-05;0.330146,0.420307,0,0.012258,-4.50362,0.007692,0.007692,0.007692,0.021538,0.021538,3.3e-05;0.502523,0.639076,0,0.006108,-5.20181,0.003846,0.003846,0.003846,0.010769,0.010769,8e-06;0.925246,0.910923,0,0.009633,-4.97253,0.002727,0.002727,0.015454,0.015454,0.015454,4.3e-05;0.890153,1.14185,0,0.022268,-3.90631,0.013947,0.013947,0.013947,0.039052,0.039052,0.000109;0.9709,0.977307,0,0.026722,-3.94154,0.007727,0.007727,0.035721,0.043787,0.043787,0.000326;0.216515,0.218076,0,0.029519,-3.8411,0.00856,0.00856,0.034053,0.04851,0.04851,0.0004;0.099107,0.101692,0,0.018593,-4.31456,0.005454,0.005454,0.017748,0.030909,0.030909,0.000167;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.580938,0.742307,0,0.020939,-3.96833,0.012937,0.012937,0.012937,0.036223,0.036223,9.6e-05;0.352023,0.45,0,0.015072,-4.2979,0.009401,0.009401,0.009401,0.026324,0.026324,5e-05;0.653,0.658923,0,0.027632,-3.91834,0.008181,0.008181,0.021264,0.046363,0.046363,0.000368;0.217853,0.21823,0,0.007781,-5.19237,0.002307,0.002307,0.00952,0.013076,0.013076,2.9e-05;0.384546,0.385461,0,0.025963,-3.97437,0.007534,0.007534,0.037791,0.042698,0.042698,0.000313;1.01065,0.996,0,0.018355,-4.32034,0.005227,0.005227,0.029621,0.029621,0.029621,0.000153;0.362538,0.362,0,0.016963,-4.40961,0.005034,0.005034,0.028531,0.028531,0.028531,0.000138;0.378076,0.377538,0,0.0093,-5.0137,0.002727,0.002727,0.015454,0.015454,0.015454,4.2e-05;0.706684,0.703615,0,0.024897,-4.02009,0.007307,0.007307,0.04141,0.04141,0.04141,0.00029;0.635815,0.63,0,0.027911,-3.9044,0.008141,0.008141,0.046132,0.046132,0.046132,0.000361;0.21163,0.270769,0,0.006061,-5.2076,0.003846,0.003846,0.003846,0.010769,0.010769,8e-06;0.584546,0.750307,0,0.02064,-3.98211,0.012937,0.012937,0.012937,0.036223,0.036223,9.3e-05;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.352261,0.35,0,0.018725,-4.30566,0.005454,0.005454,0.030909,0.030909,0.030909,0.000164;0.207084,0.208538,0,0.020613,-4.21364,0.00606,0.00606,0.019259,0.034343,0.034343,0.000206;0.406138,0.405384,0,0.030096,-3.82853,0.008787,0.008787,0.049797,0.049797,0.049797,0.000424;0.073561,0.095,0,0.006508,-5.13541,0.004166,0.004166,0.004166,0.010831,0.011666,9e-06;0.148684,0.192384,0,0.012645,-4.47183,0.008012,0.008012,0.008012,0.019381,0.022435,3.5e-05;0.812476,0.822923,0,0.028439,-3.88622,0.008368,0.008368,0.023783,0.04742,0.04742,0.000387;0.364561,0.465384,0,0.007292,-5.026,0.004545,0.004545,0.004545,0.012727,0.012727,1.2e-05;0.438299,0.441153,0,0.028412,-3.88874,0.008368,0.008368,0.029563,0.04742,0.04742,0.000384;0.031415,0.038846,0,0.029969,-3.61011,0.018113,0.018113,0.018113,0.050718,0.050718,0.000191;0.260123,0.33523,0,0.023442,-3.85465,0.014646,0.014646,0.014646,0.040319,0.04101,0.00012;0.750715,0.962076,0,0.015158,-4.29376,0.009401,0.009401,0.009401,0.026324,0.026324,5.2e-05;0.055776,0.072538,0,0.014267,-4.35163,0.00909,0.00909,0.00909,0.019552,0.025454,4.6e-05;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.079307,0.103307,0,0.016046,-4.23559,0.010101,0.010101,0.010101,0.026665,0.028282,5.9e-05;0.33453,0.337923,0,0.011244,-4.82727,0.003333,0.003333,0.011397,0.018888,0.018888,6.3e-05;0.192907,0.250153,0,0.020785,-3.97481,0.013257,0.013257,0.013257,0.035433,0.037121,9.6e-05;0.299915,0.297923,0,0.037627,-3.59735,0.010868,0.010868,0.061587,0.061587,0.061587,0.000639;0.24623,0.315384,0,0.014401,-4.3425,0.00909,0.00909,0.00909,0.025454,0.025454,4.6e-05;0.230576,0.226538,0,0.01154,-4.79435,0.003333,0.003333,0.018888,0.018888,0.018888,6.3e-05;0.857584,0.862,0,0.007764,-5.19632,0.002307,0.002307,0.008768,0.013076,0.013076,2.9e-05;0.696615,0.700923,0,0.016063,-4.46716,0.004807,0.004807,0.011882,0.027243,0.027243,0.000126;0.094192,0.123076,0,0.007252,-5.03304,0.004545,0.004545,0.004545,0.012631,0.012727,1.2e-05;0.19003,0.243923,0,0.021832,-3.92552,0.013636,0.013636,0.013636,0.038181,0.038181,0.000104;0.253238,0.252538,0,0.020547,-4.21934,0.00606,0.00606,0.034343,0.034343,0.034343,0.000204;0.490607,0.491307,0,0.020685,-4.20894,0.00606,0.00606,0.033899,0.034343,0.034343,0.000204;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.113307,0.113846,0,0.032021,-3.76596,0.009393,0.009393,0.036043,0.053232,0.053232,0.000483;0.319053,0.408923,0,0.018834,-4.07293,0.011858,0.011858,0.011858,0.033205,0.033205,7.7e-05;0.398107,0.403384,0,0.016028,-4.46974,0.004807,0.004807,0.009647,0.027243,0.027243,0.000127;0.992169,1.27308,0,0.013783,-4.39279,0.008391,0.008391,0.008391,0.023496,0.023496,4.4e-05;0.588253,0.757615,0,0.016035,-4.23603,0.010101,0.010101,0.010101,0.028282,0.028282,5.8e-05;0.659469,0.846153,0,0.027299,-3.70261,0.016724,0.016724,0.016724,0.046829,0.046829,0.000161;0.173292,0.176307,0,0.037072,-3.61594,0.010868,0.010868,0.030375,0.061587,0.061587,0.000649;0.117646,0.117538,0,0.026833,-3.93664,0.007762,0.007762,0.043986,0.043986,0.043986,0.000328;0.953069,0.949461,0,0.007931,-5.17145,0.002307,0.002307,0.013076,0.013076,0.013076,3e-05;0.374153,0.372,0,0.029952,-3.83511,0.008787,0.008787,0.049797,0.049797,0.049797,0.000421;0.041907,0.041692,0,0.011461,-4.79545,0.003333,0.003333,0.018888,0.018888,0.018888,6.1e-05;0.367115,0.369,0,0.031827,-3.77547,0.009393,0.009393,0.030871,0.053232,0.053232,0.000484;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.3602,0.35923,0,0.033995,-3.69762,0.009842,0.009842,0.055775,0.055775,0.055775,0.000522;0.501007,0.638076,0,0.020857,-3.97646,0.012558,0.012558,0.012558,0.035163,0.035163,9.9e-05;0.711576,0.707,0,0.01641,-4.44066,0.004807,0.004807,0.027243,0.027243,0.027243,0.000128;0.189792,0.189307,0,0.017752,-4.36223,0.005227,0.005227,0.029621,0.029621,0.029621,0.00015;0.498084,0.639307,0,0.012799,-4.46266,0.008012,0.008012,0.008012,0.022435,0.022435,3.7e-05;0.231007,0.227615,0,0.019539,-4.25963,0.005641,0.005641,0.031965,0.031965,0.031965,0.000175;0.286046,0.282923,0,0.01633,-4.44741,0.004807,0.004807,0.027243,0.027243,0.027243,0.000127;0.0241,0.029769,0,0.021199,-3.96086,0.012558,0.012558,0.012558,0.035163,0.035163,9.8e-05;0.764769,0.764769,0,0.008415,-5.11441,0.0025,0.0025,0.014166,0.014166,0.014166,3.4e-05;0.277007,0.353615,0,0.021355,-3.9484,0.013257,0.013257,0.013257,0.037121,0.037121,9.9e-05;0.370453,0.472076,0,0.022994,-3.87427,0.014267,0.014267,0.014267,0.039949,0.039949,0.000115;0.19823,0.256076,0,0.029948,-3.61012,0.018813,0.018813,0.018813,0.052676,0.052676,0.000199;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;0.020669,0.019,0,0.008393,-5.09094,0.002307,0.002307,0.013076,0.013076,0.013076,2.8e-05;0.728669,0.929769,0,0.006735,-5.10872,0.004166,0.004166,0.004166,0.011666,0.011666,1e-05;0.847146,1.08069,0,0.019569,-4.03597,0.012237,0.012237,0.012237,0.034265,0.034265,8.4e-05;0.260646,0.26323,0,0.008417,-5.11414,0.0025,0.0025,0.009206,0.014166,0.014166,3.5e-05;0.751746,0.96723,0,0.00896,-4.82524,0.005555,0.005555,0.005555,0.015555,0.015555,2e-05;0.333807,0.329769,0,0.007901,-5.17456,0.002307,0.002307,0.013076,0.013076,0.013076,2.9e-05;0.354884,0.357307,0,0.017725,-4.36272,0.005227,0.005227,0.019418,0.029621,0.029621,0.00015;0.422861,0.418769,0,0.015807,-4.47424,0.004615,0.004615,0.026153,0.026153,0.026153,0.000116;0.269084,0.267307,0,0.034451,-3.69088,0.010069,0.010069,0.057062,0.057062,0.057062,0.000549;0.559469,0.563615,0,0.016898,-4.41588,0.005034,0.005034,0.013806,0.028531,0.028531,0.00014;0.199553,0.252538,0,0.020385,-3.99571,0.012558,0.012558,0.012558,0.035163,0.035163,9.1e-05;0.152215,0.150923,0,0.007833,-5.18301,0.002307,0.002307,0.013076,0.013076,0.013076,2.9e-05;0,0,0,-1,-1,-1,-1,-1,-1,-1,-1;
